invoice_id,vendor_id,vendor_name,department,amount,timestamp,description
INV-6E4165BF,V-GOOD-01,Standard Supplies Inc,Infrastructure,34777.85,2025-09-03T09:52:01.926444,Routine procurement
INV-AF853B23,V-GOOD-02,City Power Corp,Defense,34582.16,2025-11-09T07:21:51.926444,Routine procurement
INV-ED49AE15,V-GOOD-01,Standard Supplies Inc,Education,6694.37,2025-12-27T14:09:02.926444,Routine procurement
INV-11DDDAC0,V-GOOD-01,Standard Supplies Inc,Healthcare,43042.5,2025-12-19T02:46:59.926444,Routine procurement
INV-86F2DD88,V-GOOD-02,City Power Corp,Defense,47832.84,2025-09-20T10:57:27.926444,Routine procurement
INV-5F91337A,V-GOOD-01,Standard Supplies Inc,Defense,48090.41,2025-07-16T23:54:27.926444,Routine procurement
INV-4A1C0F26,V-GOOD-01,Standard Supplies Inc,Transport,12105.86,2025-09-03T07:39:13.926444,Routine procurement
INV-9A8F4AE4,V-GOOD-03,Global Tech Solutions,Healthcare,29198.17,2025-08-24T06:51:20.926444,Routine procurement
INV-2FA45774,V-GOOD-03,Global Tech Solutions,Infrastructure,29633.2,2025-11-01T12:07:03.926444,Routine procurement
INV-EC2E0250,V-GOOD-02,City Power Corp,Transport,25047.35,2025-09-05T09:15:01.926444,Routine procurement
INV-D7F7A161,V-GOOD-03,Global Tech Solutions,Transport,42207.16,2025-11-22T12:41:13.926444,Routine procurement
INV-6B545969,V-GOOD-03,Global Tech Solutions,Defense,14946.44,2025-10-21T14:31:07.926444,Routine procurement
INV-908F3CB6,V-GOOD-01,Standard Supplies Inc,Defense,19365.97,2025-11-10T21:09:16.926444,Routine procurement
INV-D924383F,V-GOOD-03,Global Tech Solutions,Healthcare,47001.39,2025-12-12T18:07:34.926444,Routine procurement
INV-C6DB57DE,V-GOOD-01,Standard Supplies Inc,Healthcare,49445.94,2025-11-21T04:39:23.926444,Routine procurement
INV-DC9EF5E1,V-GOOD-01,Standard Supplies Inc,Defense,43165.15,2025-09-05T17:03:33.926444,Routine procurement
INV-DB6E058D,V-GOOD-03,Global Tech Solutions,Infrastructure,14284.46,2025-08-13T06:07:44.926444,Routine procurement
INV-744FB527,V-GOOD-03,Global Tech Solutions,Education,25296.49,2025-09-01T06:45:36.926444,Routine procurement
INV-E6C1658C,V-GOOD-01,Standard Supplies Inc,Infrastructure,26428.35,2025-07-16T03:25:16.926444,Routine procurement
INV-CDE34396,V-GOOD-01,Standard Supplies Inc,Transport,10274.0,2025-12-28T04:59:03.926444,Routine procurement
INV-EFE61B49,V-GOOD-01,Standard Supplies Inc,Infrastructure,37497.71,2025-10-06T08:48:12.926444,Routine procurement
INV-87D12DB4,V-GOOD-01,Standard Supplies Inc,Defense,14005.01,2025-08-07T05:50:49.926444,Routine procurement
INV-DEBFBA9F,V-GOOD-03,Global Tech Solutions,Transport,14834.28,2025-08-05T11:34:19.926444,Routine procurement
INV-31A12C82,V-GOOD-01,Standard Supplies Inc,Education,32841.39,2025-08-29T15:05:48.926444,Routine procurement
INV-FEE07BA2,V-GOOD-02,City Power Corp,Education,42865.44,2025-11-03T11:37:06.926444,Routine procurement
INV-B893AA68,V-GOOD-03,Global Tech Solutions,Infrastructure,15308.41,2025-08-28T12:36:31.926444,Routine procurement
INV-E034A408,V-GOOD-02,City Power Corp,Transport,1838.3,2025-08-01T15:32:37.926444,Routine procurement
INV-F8F8E8B3,V-GOOD-01,Standard Supplies Inc,Infrastructure,15983.16,2025-12-29T12:30:34.926444,Routine procurement
INV-D9286950,V-GOOD-03,Global Tech Solutions,Infrastructure,14865.97,2025-12-01T19:58:10.926444,Routine procurement
INV-BE38DFCF,V-GOOD-01,Standard Supplies Inc,Transport,12576.1,2025-11-17T06:48:22.926444,Routine procurement
INV-D4E29C61,V-GOOD-02,City Power Corp,Healthcare,44540.2,2025-07-18T15:36:12.926444,Routine procurement
INV-3F94D693,V-GOOD-01,Standard Supplies Inc,Transport,20067.78,2025-07-26T05:24:11.926444,Routine procurement
INV-9F04FFAE,V-GOOD-01,Standard Supplies Inc,Healthcare,24751.57,2025-10-09T18:54:41.926444,Routine procurement
INV-45345679,V-GOOD-02,City Power Corp,Infrastructure,34736.2,2025-07-25T01:14:17.926444,Routine procurement
INV-4E3204B4,V-GOOD-02,City Power Corp,Transport,36390.63,2025-09-04T15:20:50.926444,Routine procurement
INV-9306C187,V-GOOD-01,Standard Supplies Inc,Education,9591.65,2026-01-09T00:25:50.926444,Routine procurement
INV-2F28DB4F,V-GOOD-02,City Power Corp,Education,43673.39,2025-11-16T06:43:08.926444,Routine procurement
INV-D5DCD6E0,V-GOOD-01,Standard Supplies Inc,Transport,35607.84,2025-08-18T00:41:31.926444,Routine procurement
INV-DE82E599,V-GOOD-02,City Power Corp,Defense,11773.2,2025-07-16T06:57:12.926444,Routine procurement
INV-1A640663,V-GOOD-03,Global Tech Solutions,Transport,40013.77,2025-07-16T17:16:20.926444,Routine procurement
INV-F578113E,V-GOOD-03,Global Tech Solutions,Healthcare,27194.33,2025-10-06T07:23:40.926444,Routine procurement
INV-4DC0B744,V-GOOD-02,City Power Corp,Healthcare,21877.08,2025-11-29T10:52:09.926444,Routine procurement
INV-0A5F8987,V-GOOD-01,Standard Supplies Inc,Education,33419.1,2025-08-31T03:52:03.926444,Routine procurement
INV-95703A8C,V-GOOD-02,City Power Corp,Transport,29914.32,2025-12-18T16:16:34.926444,Routine procurement
INV-270F37D8,V-GOOD-03,Global Tech Solutions,Transport,24774.54,2025-12-26T06:46:49.926444,Routine procurement
INV-AF73373B,V-GOOD-01,Standard Supplies Inc,Defense,22897.95,2025-12-20T19:39:27.926444,Routine procurement
INV-677D24B3,V-GOOD-03,Global Tech Solutions,Defense,22568.84,2025-09-19T11:00:38.926444,Routine procurement
INV-1918D918,V-GOOD-02,City Power Corp,Defense,7559.37,2025-10-01T14:17:57.926444,Routine procurement
INV-C3B2E4A8,V-GOOD-02,City Power Corp,Defense,22595.91,2025-10-13T23:07:46.926444,Routine procurement
INV-22666229,V-GOOD-02,City Power Corp,Education,5621.45,2025-08-06T19:53:07.926444,Routine procurement
INV-35F0541E,V-GOOD-01,Standard Supplies Inc,Infrastructure,34178.35,2025-11-25T06:31:34.926444,Routine procurement
INV-3282CFA6,V-GOOD-03,Global Tech Solutions,Defense,10008.52,2025-08-13T09:33:19.926444,Routine procurement
INV-6284E692,V-GOOD-02,City Power Corp,Healthcare,35652.13,2025-11-27T16:47:36.926444,Routine procurement
INV-55BCAF84,V-GOOD-01,Standard Supplies Inc,Defense,30566.24,2025-11-15T01:40:53.926444,Routine procurement
INV-91C95A89,V-GOOD-01,Standard Supplies Inc,Infrastructure,15433.4,2025-10-31T08:39:07.926444,Routine procurement
INV-5EC59F44,V-GOOD-02,City Power Corp,Defense,11548.24,2025-12-06T21:04:43.926444,Routine procurement
INV-2003476E,V-GOOD-03,Global Tech Solutions,Transport,42891.88,2025-10-29T09:17:26.926444,Routine procurement
INV-A2BF9705,V-GOOD-01,Standard Supplies Inc,Defense,29133.31,2025-10-29T15:35:15.926444,Routine procurement
INV-9593E7ED,V-GOOD-03,Global Tech Solutions,Education,31303.63,2025-10-18T07:53:17.926444,Routine procurement
INV-18EE3C86,V-GOOD-02,City Power Corp,Healthcare,22619.56,2025-10-18T03:45:38.926444,Routine procurement
INV-9EEF372D,V-GOOD-03,Global Tech Solutions,Healthcare,8095.4,2025-08-30T04:44:53.926444,Routine procurement
INV-BE14FD48,V-GOOD-03,Global Tech Solutions,Infrastructure,42494.2,2025-11-30T13:04:15.926444,Routine procurement
INV-7522E43D,V-GOOD-03,Global Tech Solutions,Transport,29695.39,2025-11-26T13:31:40.926444,Routine procurement
INV-993A740F,V-GOOD-02,City Power Corp,Defense,27963.62,2025-12-10T04:06:44.926444,Routine procurement
INV-2051A57B,V-GOOD-02,City Power Corp,Healthcare,4533.75,2025-08-07T13:04:37.926444,Routine procurement
INV-A7A77043,V-GOOD-02,City Power Corp,Education,4794.04,2025-09-04T21:23:33.926444,Routine procurement
INV-258C6EBE,V-GOOD-02,City Power Corp,Education,32974.07,2025-12-24T22:26:54.926444,Routine procurement
INV-C08C147A,V-GOOD-02,City Power Corp,Education,36677.91,2025-12-19T23:59:38.926444,Routine procurement
INV-1790696A,V-GOOD-03,Global Tech Solutions,Infrastructure,4304.59,2025-09-14T00:43:05.926444,Routine procurement
INV-DE733786,V-GOOD-02,City Power Corp,Infrastructure,13063.35,2025-10-07T02:56:03.926444,Routine procurement
INV-4F96039E,V-GOOD-02,City Power Corp,Education,16786.16,2025-12-28T14:06:41.926444,Routine procurement
INV-CE217F39,V-GOOD-01,Standard Supplies Inc,Infrastructure,44481.49,2025-12-21T03:55:54.926444,Routine procurement
INV-D24335CF,V-GOOD-02,City Power Corp,Defense,33905.43,2025-07-18T03:29:47.926444,Routine procurement
INV-E0CBF6FA,V-GOOD-02,City Power Corp,Education,47151.6,2025-07-17T18:46:38.926444,Routine procurement
INV-8CC0EC20,V-GOOD-01,Standard Supplies Inc,Education,24401.43,2025-12-04T08:36:14.926444,Routine procurement
INV-7D636E60,V-GOOD-03,Global Tech Solutions,Healthcare,37242.97,2025-10-25T09:42:28.926444,Routine procurement
INV-1682C52D,V-GOOD-03,Global Tech Solutions,Healthcare,13348.64,2025-10-16T16:06:49.926444,Routine procurement
INV-3D436985,V-GOOD-03,Global Tech Solutions,Healthcare,3478.37,2025-08-21T15:05:22.926444,Routine procurement
INV-2B8D10B3,V-GOOD-02,City Power Corp,Defense,7948.45,2025-12-22T10:50:57.926444,Routine procurement
INV-B8A89DDC,V-GOOD-02,City Power Corp,Infrastructure,43925.72,2025-12-25T06:29:15.926444,Routine procurement
INV-BBCFE7EE,V-GOOD-01,Standard Supplies Inc,Healthcare,10349.66,2025-10-16T18:34:18.926444,Routine procurement
INV-7854CE11,V-GOOD-03,Global Tech Solutions,Transport,29059.49,2025-07-17T23:07:42.926444,Routine procurement
INV-64CBBAE4,V-GOOD-03,Global Tech Solutions,Education,30712.09,2025-09-25T13:44:04.926444,Routine procurement
INV-2187B288,V-GOOD-02,City Power Corp,Healthcare,46729.5,2026-01-08T17:52:14.926444,Routine procurement
INV-81D86974,V-GOOD-03,Global Tech Solutions,Education,8317.84,2025-10-11T22:37:32.926444,Routine procurement
INV-43A89DFD,V-GOOD-02,City Power Corp,Infrastructure,32235.03,2025-11-05T09:39:40.926444,Routine procurement
INV-BFFFF0C2,V-GOOD-03,Global Tech Solutions,Education,22093.21,2025-08-09T13:27:38.926444,Routine procurement
INV-D780ECBA,V-GOOD-01,Standard Supplies Inc,Defense,1981.52,2025-07-29T01:18:58.926444,Routine procurement
INV-21B159F1,V-GOOD-01,Standard Supplies Inc,Education,17284.76,2025-09-17T13:49:25.926444,Routine procurement
INV-0069CE81,V-GOOD-02,City Power Corp,Education,43568.29,2025-12-01T20:18:43.926444,Routine procurement
INV-140987DF,V-GOOD-03,Global Tech Solutions,Defense,15554.41,2025-09-09T00:13:52.926444,Routine procurement
INV-162B0D74,V-GOOD-02,City Power Corp,Education,3230.5,2025-11-24T20:37:02.926444,Routine procurement
INV-22A48A38,V-GOOD-01,Standard Supplies Inc,Education,15173.12,2025-11-22T09:57:23.926444,Routine procurement
INV-A2F80F62,V-GOOD-02,City Power Corp,Education,41303.52,2025-10-09T02:32:32.926444,Routine procurement
INV-164AECA1,V-GOOD-03,Global Tech Solutions,Defense,11989.43,2025-09-05T10:06:15.926444,Routine procurement
INV-90C6F736,V-GOOD-03,Global Tech Solutions,Education,18732.17,2025-07-15T07:50:35.926444,Routine procurement
INV-1EE2013F,V-GOOD-03,Global Tech Solutions,Infrastructure,32793.41,2025-11-11T12:30:17.926444,Routine procurement
INV-AF8E5B21,V-GOOD-01,Standard Supplies Inc,Infrastructure,3243.56,2025-10-27T00:22:27.926444,Routine procurement
INV-50B570C3,V-GOOD-02,City Power Corp,Defense,11947.81,2025-09-29T01:45:53.926444,Routine procurement
INV-FB0BFDF5,V-GOOD-02,City Power Corp,Healthcare,33897.6,2025-12-17T01:43:17.926444,Routine procurement
INV-973DA1CD,V-GOOD-02,City Power Corp,Transport,26720.66,2025-12-25T02:30:18.926444,Routine procurement
INV-0475E2E8,V-GOOD-03,Global Tech Solutions,Healthcare,38071.18,2025-10-15T19:30:56.926444,Routine procurement
INV-75B9ED93,V-GOOD-01,Standard Supplies Inc,Education,14790.72,2025-09-09T08:07:00.926444,Routine procurement
INV-B5F0729D,V-GOOD-03,Global Tech Solutions,Education,49841.61,2025-12-01T10:52:09.926444,Routine procurement
INV-9E610584,V-GOOD-03,Global Tech Solutions,Transport,4156.19,2025-10-04T16:30:08.926444,Routine procurement
INV-3E98BA31,V-GOOD-03,Global Tech Solutions,Education,41859.31,2025-08-20T19:32:56.926444,Routine procurement
INV-290FBCD6,V-GOOD-02,City Power Corp,Defense,33821.0,2025-11-27T00:40:02.926444,Routine procurement
INV-563495EF,V-GOOD-01,Standard Supplies Inc,Defense,11390.85,2025-08-01T12:22:49.926444,Routine procurement
INV-E1DE2BFB,V-GOOD-03,Global Tech Solutions,Defense,44307.9,2026-01-05T16:53:02.926444,Routine procurement
INV-859E56B4,V-GOOD-01,Standard Supplies Inc,Transport,41049.72,2025-11-28T06:37:41.926444,Routine procurement
INV-B6F6C654,V-GOOD-02,City Power Corp,Healthcare,16757.43,2025-08-11T11:55:15.926444,Routine procurement
INV-CFBD5181,V-GOOD-01,Standard Supplies Inc,Healthcare,25769.49,2025-09-05T19:10:47.926444,Routine procurement
INV-DD20C2C8,V-GOOD-03,Global Tech Solutions,Education,13935.63,2025-07-21T17:43:25.926444,Routine procurement
INV-AC9F4CE1,V-GOOD-01,Standard Supplies Inc,Education,9316.45,2025-11-27T14:09:26.926444,Routine procurement
INV-5879CA78,V-GOOD-01,Standard Supplies Inc,Infrastructure,7470.34,2025-08-30T19:55:57.926444,Routine procurement
INV-SMURF-0,V-SMURF-01,Vertex Holdings,Infrastructure,9900.51,2026-01-06T22:48:03.926472,Split procurement payment
INV-SMURF-1,V-SMURF-01,Vertex Holdings,Infrastructure,9990.36,2026-01-06T22:48:03.926472,Split procurement payment
INV-SMURF-2,V-SMURF-01,Vertex Holdings,Infrastructure,9945.59,2026-01-06T22:48:03.926472,Split procurement payment
INV-SMURF-3,V-SMURF-01,Vertex Holdings,Infrastructure,9980.96,2026-01-06T22:48:03.926472,Split procurement payment
INV-SMURF-4,V-SMURF-01,Vertex Holdings,Infrastructure,9937.99,2026-01-06T22:48:03.926472,Split procurement payment
INV-DUPE-0,V-DUPE-01,NorthStar Ltd,Education,45250.0,2026-01-04T06:05:05.926472,Consulting Services
INV-DUPE-1,V-DUPE-01,NorthStar Ltd,Transport,45250.0,2026-01-04T06:05:05.926472,Consulting Services
INV-DUPE-2,V-DUPE-01,NorthStar Ltd,Healthcare,45250.0,2026-01-04T06:05:05.926472,Consulting Services
INV-SHELL-0,V-SHELL-01,Omega Construction,Defense,150000.0,2026-01-08T19:24:27.926472,Emergency construction services
INV-SHELL-1,V-SHELL-01,Omega Construction,Defense,150000.0,2026-01-08T20:24:27.926472,Emergency construction services
INV-SHELL-2,V-SHELL-01,Omega Construction,Defense,150000.0,2026-01-08T21:24:27.926472,Emergency construction services
